HHID,HV001,HV002,ta_id,urban_rural,HV246A,HV246D,HV246E,HV246G,HV248,HV245,HV271,HV251,HV204,HV206,HV226,HV219,HV243A,HV207,hhlivestock,livestock,sick,land,wealth,orphans,water,electricity,cooking,femalehh,cellphone,radio,urbanruralscore,capacity,na.rm
      462 32,462,32,72,R,0,0,0,0,0,,-56643,0,10,0,8,1,1,0,0,0,0.146395382159086,,1.3268923731936,0.89916895238875,2.71418622752038,0,0.0669887806076488,1.12465714168748,0,0,0,,"0"
      463  3,463,3,210,R,0,0,0,0,0,,-39911,0,20,0,8,1,0,1,0,0,0.146395382159086,,1.89527981332132,0.89916895238875,1.81459178239318,0,0.0669887806076488,1.12465714168748,1.48115989515072,1.88190008190008,0,,"0"
      463 12,463,12,210,R,0,0,0,0,0,,82326,0,10,0,8,1,1,0,0,0,0.146395382159086,,3.41392721169198,0.89916895238875,2.71418622752038,0,0.0669887806076488,1.12465714168748,0,0,0,,"0"
      463 13,463,13,210,R,0,1,0,0,0,,-6048,0,60,0,8,1,0,1,1,2.59106726163671,0.146395382159086,,2.58533589880051,0.89916895238875,0.238253246487239,0,0.0669887806076488,1.12465714168748,1.48115989515072,1.88190008190008,0,,"0"
      463 17,463,17,210,R,0,0,0,0,0,,161501,0,30,1,7,1,1,1,0,0,0.146395382159086,,3.70868301469685,0.89916895238875,1.03690958993896,3.71587926509186,3.62099746130538,1.12465714168748,0,1.88190008190008,0,,"0"
      463 24,463,24,210,R,0,0,0,0,0,,-47468,0,25,0,8,1,0,0,0,0,0.146395382159086,,1.6697916240226,0.89916895238875,1.73511941337921,0,0.0669887806076488,1.12465714168748,1.48115989515072,0,0,,"0"
      463 34,463,34,210,R,0,0,0,0,0,,55323,0,5,0,8,1,1,1,0,0,0.146395382159086,,3.25099275391984,0.89916895238875,3.35586415960018,0,0.0669887806076488,1.12465714168748,0,1.88190008190008,0,,"0"
      463 36,463,36,210,R,0,0,0,0,0,,4186,0,30,0,7,1,0,1,0,0,0.146395382159086,,2.73860891636304,0.89916895238875,1.03690958993896,0,3.62099746130538,1.12465714168748,1.48115989515072,1.88190008190008,0,,"0"
      464 12,464,12,137,R,0,0,0,0,0,,-31062,0,10,0,8,1,1,1,0,0,0.146395382159086,,2.10324640766365,0.89916895238875,2.71418622752038,0,0.0669887806076488,1.12465714168748,0,1.88190008190008,0,,"0"
      465  2,465,2,231,R,0,0,0,0,0,,-69924,0,55,0,8,2,0,0,0,0,0.146395382159086,,0.723461743153068,0.89916895238875,0.695260333456229,0,0.0669887806076488,0,1.48115989515072,0,0,,"0"
      465  6,465,6,231,R,0,0,0,0,0,,-38796,0,2,0,8,1,0,0,0,0,0.146395382159086,,1.92573791296516,0.89916895238875,3.61246978821023,0,0.0669887806076488,1.12465714168748,1.48115989515072,0,0,,"0"
      465  8,465,8,231,R,0,0,0,0,0,,-48089,1,5,0,8,1,0,1,0,0,0.146395382159086,,1.64768493879723,0.47521185573341,3.35586415960018,0,0.0669887806076488,1.12465714168748,1.48115989515072,1.88190008190008,0,,"0"
      465 11,465,11,231,R,0,0,0,0,1,,-40582,4,40,0,8,1,1,1,0,0,0.0119539853440865,,1.87546567323044,0.0661563024522045,0.848469952070788,0,0.0669887806076488,1.12465714168748,0,1.88190008190008,0,,"0"
      465 16,465,16,231,R,0,0,0,0,0,,-67926,0,55,0,8,2,0,0,0,0,0.146395382159086,,0.817128587219061,0.89916895238875,0.695260333456229,0,0.0669887806076488,0,1.48115989515072,0,0,,"0"
      465 20,465,20,231,R,0,0,0,0,0,,-76108,2,50,0,8,1,0,0,0,0,0.146395382159086,,0.453596430179719,0.258075080853154,0.699848428986932,0,0.0669887806076488,1.12465714168748,1.48115989515072,0,0,,"0"
      465 27,465,27,231,R,0,0,0,0,0,,-1130,0,7,0,7,1,0,1,0,0,0.146395382159086,,2.66115364146232,0.89916895238875,3.3214534431199,0,3.62099746130538,1.12465714168748,1.48115989515072,1.88190008190008,0,,"0"
      465 28,465,28,231,R,3,0,0,0,0,,-23604,0,45,0,8,1,1,1,3,3.10901870880583,0.146395382159086,,2.27354976051091,0.89916895238875,0.761132276432756,0,0.0669887806076488,1.12465714168748,0,1.88190008190008,0,,"0"
      465 29,465,29,231,R,0,0,0,0,0,,-83208,0,5,0,8,1,0,0,0,0,0.146395382159086,,0.181602325295779,0.89916895238875,3.35586415960018,0,0.0669887806076488,1.12465714168748,1.48115989515072,0,0,,"0"
      466 25,466,25,34,R,0,0,0,0,0,,-92869,2,20,0,8,1,0,0,0,0,0.146395382159086,,0.0258730093748721,0.258075080853154,1.81459178239318,0,0.0669887806076488,1.12465714168748,1.48115989515072,0,0,,"0"
      466 34,466,34,34,R,0,0,0,0,0,17,-22616,0,30,,8,1,0,1,0,0,0.146395382159086,3.78371488798471,2.29467392639293,0.89916895238875,1.03690958993896,,0.0669887806076488,1.12465714168748,1.48115989515072,1.88190008190008,0,,"0"
      468  1,468,1,179,R,0,0,0,0,0,,-60257,0,30,0,8,1,0,1,0,0,0.146395382159086,,1.17214557661604,0.89916895238875,1.03690958993896,0,0.0669887806076488,1.12465714168748,1.48115989515072,1.88190008190008,0,,"0"
      468 36,468,36,179,R,0,0,0,0,0,,-69496,0,15,0,8,1,0,0,0,0,0.146395382159086,,0.743275883243951,0.89916895238875,2.33042480848798,0,0.0669887806076488,1.12465714168748,1.48115989515072,0,0,,"0"
      469  2,469,2,142,U,0,0,0,0,0,,180554,0,0,1,7,2,1,1,0,0,0.146395382159086,,3.7506038400131,0.89916895238875,3.6336077997624,3.71587926509186,3.62099746130538,0,0,1.88190008190008,4,,"0"
      469  7,469,7,142,U,0,0,0,0,0,,334866,0,0,1,7,1,1,1,0,0,0.146395382159086,,3.92631104924878,0.89916895238875,3.6336077997624,3.71587926509186,3.62099746130538,1.12465714168748,0,1.88190008190008,4,,"0"
      469  8,469,8,142,U,0,0,0,0,0,,5321,0,10,0,7,2,1,0,0,0,0.146395382159086,,2.75563925164777,0.89916895238875,2.71418622752038,0,3.62099746130538,0,0,0,4,,"0"
      469 12,469,12,142,U,0,0,0,0,0,,394301,0,0,1,8,1,1,1,0,0,0.146395382159086,,3.95971670692267,0.89916895238875,3.6336077997624,3.71587926509186,0.0669887806076488,1.12465714168748,0,1.88190008190008,4,,"0"
      469 17,469,17,142,U,0,0,0,0,0,,175249,2,20,0,7,2,1,1,0,0,0.146395382159086,,3.74061489335571,0.258075080853154,1.81459178239318,0,3.62099746130538,0,0,1.88190008190008,4,,"0"
      469 20,469,20,142,U,0,0,0,0,0,,335163,0,0,1,7,1,1,1,0,0,0.146395382159086,,3.92680230892046,0.89916895238875,3.6336077997624,3.71587926509186,3.62099746130538,1.12465714168748,0,1.88190008190008,4,,"0"
      469 22,469,22,142,U,0,0,0,0,0,,91262,0,0,0,7,2,1,1,0,0,0.146395382159086,,3.45683055635158,0.89916895238875,3.6336077997624,0,3.62099746130538,0,0,1.88190008190008,4,,"0"
      469 23,469,23,142,U,0,0,0,0,1,,152329,3,0,0,7,1,1,1,0,0,0.0119539853440865,,3.68641257624759,0.134932656486675,3.6336077997624,0,3.62099746130538,1.12465714168748,0,1.88190008190008,4,,"0"
      469 28,469,28,142,U,0,0,0,0,0,,-28785,0,15,0,8,1,1,1,0,0,0.146395382159086,,2.16137880214517,0.89916895238875,2.33042480848798,0,0.0669887806076488,1.12465714168748,0,1.88190008190008,4,,"0"
      469 32,469,32,142,U,0,0,0,0,0,,66147,0,20,0,7,1,1,0,0,0,0.146395382159086,,3.31878658861096,0.89916895238875,1.81459178239318,0,3.62099746130538,1.12465714168748,0,0,4,,"0"
      469 36,469,36,142,U,0,0,0,0,0,,325960,1,0,1,1,1,1,1,0,0,0.146395382159086,,3.91828714127809,0.47521185573341,3.6336077997624,3.71587926509186,3.94840717385963,1.12465714168748,0,1.88190008190008,4,,"0"
      471  1,471,1,162,R,0,0,0,0,0,,20208,0,2,0,8,2,1,0,0,0,0.146395382159086,,2.9400253817497,0.89916895238875,3.61246978821023,0,0.0669887806076488,0,0,0,0,,"0"
      471  1,471,1,1162,R,0,0,0,0,0,,20208,0,2,0,8,2,1,0,0,0,0.146395382159086,,2.9400253817497,0.89916895238875,3.61246978821023,0,0.0669887806076488,0,0,0,0,,"0"
      471  4,471,4,162,R,0,0,0,0,0,,34943,0,2,0,8,1,1,1,0,0,0.146395382159086,,3.08445572522209,0.89916895238875,3.61246978821023,0,0.0669887806076488,1.12465714168748,0,1.88190008190008,0,,"0"
      471  4,471,4,1162,R,0,0,0,0,0,,34943,0,2,0,8,1,1,1,0,0,0.146395382159086,,3.08445572522209,0.89916895238875,3.61246978821023,0,0.0669887806076488,1.12465714168748,0,1.88190008190008,0,,"0"
      471  5,471,5,162,R,0,0,0,0,0,,75783,0,5,0,8,1,0,1,0,0,0.146395382159086,,3.38084906046588,0.89916895238875,3.35586415960018,0,0.0669887806076488,1.12465714168748,1.48115989515072,1.88190008190008,0,,"0"
      471  5,471,5,1162,R,0,0,0,0,0,,75783,0,5,0,8,1,0,1,0,0,0.146395382159086,,3.38084906046588,0.89916895238875,3.35586415960018,0,0.0669887806076488,1.12465714168748,1.48115989515072,1.88190008190008,0,,"0"
      471  6,471,6,162,R,0,0,0,0,0,,15607,0,2,0,8,1,0,0,0,0,0.146395382159086,,2.88615057108937,0.89916895238875,3.61246978821023,0,0.0669887806076488,1.12465714168748,1.48115989515072,0,0,,"0"
      471  6,471,6,1162,R,0,0,0,0,0,,15607,0,2,0,8,1,0,0,0,0,0.146395382159086,,2.88615057108937,0.89916895238875,3.61246978821023,0,0.0669887806076488,1.12465714168748,1.48115989515072,0,0,,"0"
      471  7,471,7,162,R,0,0,0,0,0,,43098,0,0,0,8,2,1,0,0,0,0.146395382159086,,3.15519711794326,0.89916895238875,3.6336077997624,0,0.0669887806076488,0,0,0,0,,"0"
      471  7,471,7,1162,R,0,0,0,0,0,,43098,0,0,0,8,2,1,0,0,0,0.146395382159086,,3.15519711794326,0.89916895238875,3.6336077997624,0,0.0669887806076488,0,0,0,0,,"0"
      471  8,471,8,162,R,0,0,0,0,0,,8668,0,5,0,8,1,0,0,0,0,0.146395382159086,,2.79887010275515,0.89916895238875,3.35586415960018,0,0.0669887806076488,1.12465714168748,1.48115989515072,0,0,,"0"
      471  8,471,8,1162,R,0,0,0,0,0,,8668,0,5,0,8,1,0,0,0,0,0.146395382159086,,2.79887010275515,0.89916895238875,3.35586415960018,0,0.0669887806076488,1.12465714168748,1.48115989515072,0,0,,"0"
      471 12,471,12,162,R,0,0,0,0,0,,488016,0,0,1,1,1,1,1,0,0,0.146395382159086,,3.99164858558153,0.89916895238875,3.6336077997624,3.71587926509186,3.94840717385963,1.12465714168748,0,1.88190008190008,0,,"0"
      471 12,471,12,1162,R,0,0,0,0,0,,488016,0,0,1,1,1,1,1,0,0,0.146395382159086,,3.99164858558153,0.89916895238875,3.6336077997624,3.71587926509186,3.94840717385963,1.12465714168748,0,1.88190008190008,0,,"0"
      471 13,471,13,162,R,0,0,0,0,0,,22099,0,5,0,8,1,0,1,0,0,0.146395382159086,,2.96049453473615,0.89916895238875,3.35586415960018,0,0.0669887806076488,1.12465714168748,1.48115989515072,1.88190008190008,0,,"0"
      471 13,471,13,1162,R,0,0,0,0,0,,22099,0,5,0,8,1,0,1,0,0,0.146395382159086,,2.96049453473615,0.89916895238875,3.35586415960018,0,0.0669887806076488,1.12465714168748,1.48115989515072,1.88190008190008,0,,"0"
      471 14,471,14,162,R,0,0,0,0,0,,47140,0,5,0,8,1,1,1,0,0,0.146395382159086,,3.1874565030499,0.89916895238875,3.35586415960018,0,0.0669887806076488,1.12465714168748,0,1.88190008190008,0,,"0"
      471 14,471,14,1162,R,0,0,0,0,0,,47140,0,5,0,8,1,1,1,0,0,0.146395382159086,,3.1874565030499,0.89916895238875,3.35586415960018,0,0.0669887806076488,1.12465714168748,0,1.88190008190008,0,,"0"
      471 15,471,15,162,R,0,0,0,0,0,,28376,0,5,0,8,1,1,1,0,0,0.146395382159086,,3.0219019936955,0.89916895238875,3.35586415960018,0,0.0669887806076488,1.12465714168748,0,1.88190008190008,0,,"0"
      471 15,471,15,1162,R,0,0,0,0,0,,28376,0,5,0,8,1,1,1,0,0,0.146395382159086,,3.0219019936955,0.89916895238875,3.35586415960018,0,0.0669887806076488,1.12465714168748,0,1.88190008190008,0,,"0"
      471 16,471,16,162,R,0,0,0,0,0,,69246,1,5,0,8,1,1,1,0,0,0.146395382159086,,3.33810946903017,0.47521185573341,3.35586415960018,0,0.0669887806076488,1.12465714168748,0,1.88190008190008,0,,"0"
      471 16,471,16,1162,R,0,0,0,0,0,,69246,1,5,0,8,1,1,1,0,0,0.146395382159086,,3.33810946903017,0.47521185573341,3.35586415960018,0,0.0669887806076488,1.12465714168748,0,1.88190008190008,0,,"0"
      471 18,471,18,162,R,0,0,0,0,0,,69804,0,2,0,8,1,1,1,0,0,0.146395382159086,,3.34302206574692,0.89916895238875,3.61246978821023,0,0.0669887806076488,1.12465714168748,0,1.88190008190008,0,,"0"
      471 18,471,18,1162,R,0,0,0,0,0,,69804,0,2,0,8,1,1,1,0,0,0.146395382159086,,3.34302206574692,0.89916895238875,3.61246978821023,0,0.0669887806076488,1.12465714168748,0,1.88190008190008,0,,"0"
      471 19,471,19,162,R,0,0,0,0,0,,76477,0,4,0,8,1,1,1,0,0,0.146395382159086,,3.38477913783928,0.89916895238875,3.57969767727664,0,0.0669887806076488,1.12465714168748,0,1.88190008190008,0,,"0"
      471 19,471,19,1162,R,0,0,0,0,0,,76477,0,4,0,8,1,1,1,0,0,0.146395382159086,,3.38477913783928,0.89916895238875,3.57969767727664,0,0.0669887806076488,1.12465714168748,0,1.88190008190008,0,,"0"
      471 21,471,21,162,R,0,0,0,0,0,,15262,0,2,0,8,1,0,0,0,0,0.146395382159086,,2.88091046792484,0.89916895238875,3.61246978821023,0,0.0669887806076488,1.12465714168748,1.48115989515072,0,0,,"0"
      471 21,471,21,1162,R,0,0,0,0,0,,15262,0,2,0,8,1,0,0,0,0,0.146395382159086,,2.88091046792484,0.89916895238875,3.61246978821023,0,0.0669887806076488,1.12465714168748,1.48115989515072,0,0,,"0"
      471 24,471,24,162,R,0,0,0,0,0,,48531,0,2,0,8,1,1,1,0,0,0.146395382159086,,3.19760920293118,0.89916895238875,3.61246978821023,0,0.0669887806076488,1.12465714168748,0,1.88190008190008,0,,"0"
      471 24,471,24,1162,R,0,0,0,0,0,,48531,0,2,0,8,1,1,1,0,0,0.146395382159086,,3.19760920293118,0.89916895238875,3.61246978821023,0,0.0669887806076488,1.12465714168748,0,1.88190008190008,0,,"0"
      471 25,471,25,162,R,0,0,0,0,0,,-52755,2,10,0,8,1,1,0,0,0,0.146395382159086,,1.47951037786056,0.258075080853154,2.71418622752038,0,0.0669887806076488,1.12465714168748,0,0,0,,"0"
      471 25,471,25,1162,R,0,0,0,0,0,,-52755,2,10,0,8,1,1,0,0,0,0.146395382159086,,1.47951037786056,0.258075080853154,2.71418622752038,0,0.0669887806076488,1.12465714168748,0,0,0,,"0"
      471 28,471,28,162,R,0,0,0,0,0,,61799,1,5,0,8,1,1,1,0,0,0.146395382159086,,3.29127604699718,0.47521185573341,3.35586415960018,0,0.0669887806076488,1.12465714168748,0,1.88190008190008,0,,"0"
      471 28,471,28,1162,R,0,0,0,0,0,,61799,1,5,0,8,1,1,1,0,0,0.146395382159086,,3.29127604699718,0.47521185573341,3.35586415960018,0,0.0669887806076488,1.12465714168748,0,1.88190008190008,0,,"0"
      471 30,471,30,162,R,0,0,0,0,0,,30894,0,2,0,8,1,0,0,0,0,0.146395382159086,,3.04564621115978,0.89916895238875,3.61246978821023,0,0.0669887806076488,1.12465714168748,1.48115989515072,0,0,,"0"
      471 30,471,30,1162,R,0,0,0,0,0,,30894,0,2,0,8,1,0,0,0,0,0.146395382159086,,3.04564621115978,0.89916895238875,3.61246978821023,0,0.0669887806076488,1.12465714168748,1.48115989515072,0,0,,"0"
      471 31,471,31,162,R,0,0,0,0,0,,14015,0,10,0,8,1,0,0,0,0,0.146395382159086,,2.86879272935686,0.89916895238875,2.71418622752038,0,0.0669887806076488,1.12465714168748,1.48115989515072,0,0,,"0"
      471 31,471,31,1162,R,0,0,0,0,0,,14015,0,10,0,8,1,0,0,0,0,0.146395382159086,,2.86879272935686,0.89916895238875,2.71418622752038,0,0.0669887806076488,1.12465714168748,1.48115989515072,0,0,,"0"
      471 32,471,32,162,R,0,0,0,0,0,,43787,1,0,0,8,1,1,1,0,0,0.146395382159086,,3.16191100012282,0.47521185573341,3.6336077997624,0,0.0669887806076488,1.12465714168748,0,1.88190008190008,0,,"0"
      471 32,471,32,1162,R,0,0,0,0,0,,43787,1,0,0,8,1,1,1,0,0,0.146395382159086,,3.16191100012282,0.47521185573341,3.6336077997624,0,0.0669887806076488,1.12465714168748,0,1.88190008190008,0,,"0"
      473  1,473,1,253,U,0,0,0,0,0,,30384,0,15,0,8,1,0,1,0,0,0.146395382159086,,3.04040610799525,0.89916895238875,2.33042480848798,0,0.0669887806076488,1.12465714168748,1.48115989515072,1.88190008190008,4,,"0"
      473  2,473,2,253,U,0,0,0,0,0,,97131,0,0,0,8,1,0,1,0,0,0.146395382159086,,3.48041102059197,0.89916895238875,3.6336077997624,0,0.0669887806076488,1.12465714168748,1.48115989515072,1.88190008190008,4,,"0"
      473  3,473,3,253,U,0,0,0,0,0,,-12643,1,10,0,8,1,0,0,0,0,0.146395382159086,,2.47594874524092,0.47521185573341,2.71418622752038,0,0.0669887806076488,1.12465714168748,1.48115989515072,0,4,,"0"
      473  4,473,4,253,U,0,0,0,0,0,,-4955,0,0,0,8,1,1,1,0,0,0.146395382159086,,2.60531379211528,0.89916895238875,3.6336077997624,0,0.0669887806076488,1.12465714168748,0,1.88190008190008,4,,"0"
      473  5,473,5,253,U,0,0,0,0,0,,382094,1,0,1,8,1,1,1,0,0,0.146395382159086,,3.95365783763868,0.47521185573341,3.6336077997624,3.71587926509186,0.0669887806076488,1.12465714168748,0,1.88190008190008,4,,"0"
      473  6,473,6,253,U,0,0,0,0,0,,60336,0,20,0,7,1,0,1,0,0,0.146395382159086,,3.28341589225038,0.89916895238875,1.81459178239318,0,3.62099746130538,1.12465714168748,1.48115989515072,1.88190008190008,4,,"0"
      473  7,473,7,253,U,0,0,0,0,0,,148929,2,10,0,8,1,0,1,0,0,0.146395382159086,,3.67642362959021,0.258075080853154,2.71418622752038,0,0.0669887806076488,1.12465714168748,1.48115989515072,1.88190008190008,4,,"0"
      473 20,473,20,253,U,0,0,0,0,0,,-10500,0,2,0,7,2,0,0,0,0,0.146395382159086,,2.51459450607934,0.89916895238875,3.61246978821023,0,3.62099746130538,0,1.48115989515072,0,4,,"0"
      473 23,473,23,253,U,0,0,0,0,0,,196800,4,20,0,8,2,1,1,0,0,0.146395382159086,,3.77664060261186,0.0661563024522045,1.81459178239318,0,0.0669887806076488,0,0,1.88190008190008,4,,"0"
      473 24,473,24,253,U,0,0,0,0,0,,44272,0,0,0,8,1,1,1,0,0,0.146395382159086,,3.1660048307201,0.89916895238875,3.6336077997624,0,0.0669887806076488,1.12465714168748,0,1.88190008190008,4,,"0"
      473 25,473,25,253,U,0,0,0,0,0,,75781,0,10,0,7,2,1,0,0,0,0.146395382159086,,3.38068530724199,0.89916895238875,2.71418622752038,0,3.62099746130538,0,0,0,4,,"0"
      473 28,473,28,253,U,0,0,0,0,0,,16046,0,10,0,8,1,0,1,0,0,0.146395382159086,,2.89237319359725,0.89916895238875,2.71418622752038,0,0.0669887806076488,1.12465714168748,1.48115989515072,1.88190008190008,4,,"0"
      473 31,473,31,253,U,0,0,0,0,0,,-28097,1,15,0,8,1,0,1,0,0,0.146395382159086,,2.17578908584763,0.47521185573341,2.33042480848798,0,0.0669887806076488,1.12465714168748,1.48115989515072,1.88190008190008,4,,"0"
      473 32,473,32,253,U,0,0,0,0,0,,104451,0,10,0,7,2,1,0,0,0,0.146395382159086,,3.51414418471364,0.89916895238875,2.71418622752038,0,3.62099746130538,0,0,0,4,,"0"
      473 37,473,37,253,U,0,0,0,0,0,,30125,1,10,0,7,1,1,1,0,0,0.146395382159086,,3.03713104351742,0.47521185573341,2.71418622752038,0,3.62099746130538,1.12465714168748,0,1.88190008190008,4,,"0"
      475  3,475,3,180,R,0,0,0,0,0,,-46355,0,15,0,8,1,1,1,0,0,0.146395382159086,,1.70565358005486,0.89916895238875,2.33042480848798,0,0.0669887806076488,1.12465714168748,0,1.88190008190008,0,,"0"
      475  6,475,6,180,R,0,0,0,0,0,,-37615,0,60,0,8,1,0,1,0,0,0.146395382159086,,1.95554099971343,0.89916895238875,0.238253246487239,0,0.0669887806076488,1.12465714168748,1.48115989515072,1.88190008190008,0,,"0"
      475 11,475,11,180,R,0,0,0,0,0,,-46897,0,15,0,8,2,1,0,0,0,0.146395382159086,,1.68714946575511,0.89916895238875,2.33042480848798,0,0.0669887806076488,0,0,0,0,,"0"
      475 14,475,14,180,R,0,0,0,0,0,,138447,0,15,0,8,1,1,1,0,0,0.146395382159086,,3.64432799770745,0.89916895238875,2.33042480848798,0,0.0669887806076488,1.12465714168748,0,1.88190008190008,0,,"0"
      475 20,475,20,180,R,0,0,0,0,0,,-43903,0,120,0,8,1,0,1,0,0,0.146395382159086,,1.78310885495558,0.89916895238875,0.0450616525336938,0,0.0669887806076488,1.12465714168748,1.48115989515072,1.88190008190008,0,,"0"
      475 22,475,22,180,R,0,0,0,0,0,,132344,0,20,0,8,1,1,1,0,0,0.146395382159086,,3.62336758504933,0.89916895238875,1.81459178239318,0,0.0669887806076488,1.12465714168748,0,1.88190008190008,0,,"0"
      475 24,475,24,180,R,0,0,0,0,0,,-60158,0,10,0,8,2,1,0,0,0,0.146395382159086,,1.17820444590003,0.89916895238875,2.71418622752038,0,0.0669887806076488,0,0,0,0,,"0"
      475 25,475,25,180,R,0,4,0,0,0,,-26502,0,10,0,8,1,1,0,4,3.30519507102796,0.146395382159086,,2.21377983379048,0.89916895238875,2.71418622752038,0,0.0669887806076488,1.12465714168748,0,0,0,,"0"
      475 26,475,26,180,R,0,0,0,0,1,,-84262,5,30,0,8,2,0,0,0,0,0.0119539853440865,,0.149506693413027,0.0284930609571376,1.03690958993896,0,0.0669887806076488,0,1.48115989515072,0,0,,"0"
      475 31,475,31,180,R,0,0,0,0,0,,-38495,1,60,0,8,1,1,0,0,0,0.146395382159086,,1.93294305481639,0.47521185573341,0.238253246487239,0,0.0669887806076488,1.12465714168748,0,0,0,,"0"
      477  1,477,1,82,U,0,0,0,0,0,,348195,0,0,1,1,1,1,1,0,0,0.146395382159086,,3.93531747656282,0.89916895238875,3.6336077997624,3.71587926509186,3.94840717385963,1.12465714168748,0,1.88190008190008,4,,"0"
      477  3,477,3,82,U,0,0,0,0,0,,336768,1,0,1,5,1,1,1,0,0,0.146395382159086,,3.9279485814877,0.47521185573341,3.6336077997624,3.71587926509186,3.94660551961346,1.12465714168748,0,1.88190008190008,4,,"0"
      477  4,477,4,82,U,0,0,0,0,0,,378514,0,0,1,7,1,1,1,0,0,0.146395382159086,,3.95185655217587,0.89916895238875,3.6336077997624,3.71587926509186,3.62099746130538,1.12465714168748,0,1.88190008190008,4,,"0"
      477  6,477,6,82,U,0,0,0,0,0,,304892,0,10,1,7,2,1,1,0,0,0.146395382159086,,3.90142055921726,0.89916895238875,2.71418622752038,3.71587926509186,3.62099746130538,0,0,1.88190008190008,4,,"0"
      477  8,477,8,82,U,0,0,0,0,0,,155713,0,20,0,7,1,1,1,0,0,0.146395382159086,,3.69443648421828,0.89916895238875,1.81459178239318,0,3.62099746130538,1.12465714168748,0,1.88190008190008,4,,"0"
      477  9,477,9,82,U,0,0,0,0,0,,83597,0,30,0,7,1,1,0,0,0,0.146395382159086,,3.42047734064764,0.89916895238875,1.03690958993896,0,3.62099746130538,1.12465714168748,0,0,4,,"0"
      477 16,477,16,82,U,0,0,0,0,0,,54658,0,30,0,7,1,1,0,0,0,0.146395382159086,,3.24558889753142,0.89916895238875,1.03690958993896,0,3.62099746130538,1.12465714168748,0,0,4,,"0"
      477 21,477,21,82,U,0,0,0,0,0,,321407,0,0,1,7,1,1,0,0,0,0.146395382159086,,3.91468457035248,0.89916895238875,3.6336077997624,3.71587926509186,3.62099746130538,1.12465714168748,0,0,4,,"0"
      477 24,477,24,82,U,0,0,0,0,0,,48653,0,30,0,7,1,1,1,0,0,0.146395382159086,,3.19973799484177,0.89916895238875,1.03690958993896,0,3.62099746130538,1.12465714168748,0,1.88190008190008,4,,"0"
      477 25,477,25,82,U,0,0,0,0,0,,286330,0,0,1,7,1,1,1,0,0,0.146395382159086,,3.88389896426086,0.89916895238875,3.6336077997624,3.71587926509186,3.62099746130538,1.12465714168748,0,1.88190008190008,4,,"0"
      477 26,477,26,82,U,0,0,0,0,0,,180164,1,15,0,7,1,1,0,0,0,0.146395382159086,,3.74994882711753,0.47521185573341,2.33042480848798,0,3.62099746130538,1.12465714168748,0,0,4,,"0"
      477 27,477,27,82,U,0,0,0,0,0,,348212,0,0,1,1,1,1,1,0,0,0.146395382159086,,3.93548122978671,0.89916895238875,3.6336077997624,3.71587926509186,3.94840717385963,1.12465714168748,0,1.88190008190008,4,,"0"
      477 29,477,29,82,U,0,0,0,0,0,,205161,0,0,0,7,1,1,1,0,0,0.146395382159086,,3.79088713309043,0.89916895238875,3.6336077997624,0,3.62099746130538,1.12465714168748,0,1.88190008190008,4,,"0"
      477 30,477,30,82,U,0,0,0,0,0,,113127,0,20,0,7,2,1,0,0,0,0.146395382159086,,3.55115241331314,0.89916895238875,1.81459178239318,0,3.62099746130538,0,0,0,4,,"0"
      477 35,477,35,82,U,0,0,0,0,0,,256755,0,0,1,7,1,1,1,0,0,0.146395382159086,,3.85425963073648,0.89916895238875,3.6336077997624,3.71587926509186,3.62099746130538,1.12465714168748,0,1.88190008190008,4,,"0"
      478  7,478,7,30,R,0,0,0,0,0,,25181,0,15,0,8,1,0,1,0,0,0.146395382159086,,2.99160764727556,0.89916895238875,2.33042480848798,0,0.0669887806076488,1.12465714168748,1.48115989515072,1.88190008190008,0,,"0"
      478 11,478,11,30,R,0,2,0,0,0,,-65465,0,10,0,8,1,0,0,2,2.83653334425021,0.146395382159086,,0.937487206779383,0.89916895238875,2.71418622752038,0,0.0669887806076488,1.12465714168748,1.48115989515072,0,0,,"0"
      478 23,478,23,30,R,0,0,0,0,0,,4430,3,20,0,8,2,0,0,0,0,0.146395382159086,,2.74155647439309,0.134932656486675,1.81459178239318,0,0.0669887806076488,0,1.48115989515072,0,0,,"0"
      478 24,478,24,30,R,0,0,0,0,0,,-17065,5,5,0,9,1,0,0,0,0,0.146395382159086,,2.39734719777296,0.0284930609571376,3.35586415960018,0,0.000491360248955859,1.12465714168748,1.48115989515072,0,0,,"0"
      478 33,478,33,30,R,0,0,0,0,0,,-60294,0,60,0,8,2,0,0,0,0,0.146395382159086,,1.17050804437712,0.89916895238875,0.238253246487239,0,0.0669887806076488,0,1.48115989515072,0,0,,"0"
      479  6,479,6,210,R,0,0,0,0,1,,-47824,4,30,0,8,1,0,1,0,0,0.0119539853440865,,1.65751013223073,0.0661563024522045,1.03690958993896,0,0.0669887806076488,1.12465714168748,1.48115989515072,1.88190008190008,0,,"0"
      479  8,479,8,210,R,0,0,0,0,0,,-29208,0,5,0,8,2,0,0,0,0,0.146395382159086,,2.15106234904,0.89916895238875,3.35586415960018,0,0.0669887806076488,0,1.48115989515072,0,0,,"0"
      479 15,479,15,210,R,0,5,0,0,0,,128007,0,0,0,8,1,1,1,5,3.46698325623286,0.146395382159086,,3.60928480779465,0.89916895238875,3.6336077997624,0,0.0669887806076488,1.12465714168748,0,1.88190008190008,0,,"0"
